case_rate_per_100k,mortality_rate_per_100k,testing_rate_per_1k,vaccination_rate_pct,hospitalization_rate_per_100k,icu_rate_per_100k,case_fatality_rate_pct,recent_case_growth,recent_death_growth,case_to_test_ratio,days_to_peak,peak_case_rate_per_100k,recovery_speed,days_to_50pct_vax,vax_acceleration,location,population
-0.49064395059186255,-0.38289873155150217,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.3300830806816159,-0.22171990491946578,-0.09092443880841043,0.0,0.5407929080684492,-0.4456763052668058,0.17060579891057884,1.3143632043648663,0.3984508363938548,Belarus,9534956
1.0444086258653043,1.2901324122825373,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.3374023533634759,1.3196345038640476,-0.09092443880841043,0.0,0.581587730920808,0.23187410777654677,0.007745330725442503,-0.13812006617270736,-0.6745940007367405,Belgium,11655923
-0.1386578609162625,0.3404998950997961,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.17081908245462382,-0.22101334777585654,-0.09092443880841043,0.0,0.2552291481019374,-0.24048640225450632,0.1935052888920424,0.339793784133204,0.06194642674388488,Belize,405285
-0.9903475384000059,-0.9414347753788481,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.4168057007537122,-0.22171990491946578,-0.09092443880841043,0.0,-0.5198724860928802,-0.6012621185584707,0.19535036489874114,-0.09126576712310822,-0.8165400052926138,Benin,13352864
0.4362727232555285,1.0039518108541319,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.22782668354705843,-0.22171990491946578,-0.09092443880841043,0.0,0.2552291481019374,0.0031449904500300504,0.19527593936837623,-1.0470934677349308,0.963283250172526,Bermuda,64207
-0.6086501898207806,-0.9303057117655266,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.7696221340601588,-0.22171990491946578,-0.09092443880841043,0.0,0.8263566680349609,-0.2083967852961976,0.19296099726219956,-1.8717291310078759,0.46557704895859403,Bhutan,782457
-0.5155505829128711,0.4422790022421784,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.39809834081965645,-0.22101334777585654,-0.09092443880841043,0.0,0.336818793806655,-0.42171436498435994,0.15987675469531162,3.085455708439714,0.4696082772151841,Bolivia,12224114
1.1552104969582275,0.20208747847686429,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.5697376309205969,-0.22171990491946578,-0.09092443880841043,0.0,0.17363950239721976,0.5130161773660465,0.19565434246702446,-0.6910007949579774,-0.11513546891676103,Bonaire Sint Eustatius and Saba,27052
-0.38994382997843885,2.9051938176823917,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,1.823718201298018,-0.21924695491683352,-0.07405855468756688,0.0,0.3776136166590139,-0.45518086586042716,0.18777287658153335,-0.09126576712310822,-0.11513546891676103,Bosnia and Herzegovina,3233530
-0.3855998493091346,-0.14072907177765626,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.24577075199557336,-0.22171990491946578,-0.09092443880841043,0.0,0.4184084395113727,-0.14648375678846165,0.1935421316503894,0.9582705315879128,0.16935209652914532,Botswana,2630300
-0.14837707000646094,1.5296123540830766,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.41408492319425144,-0.22171990491946578,-0.09092443880841043,0.0,0.4592032623637315,-0.43695015967415696,-1.1454220980665926,0.36790636356296347,0.928662957891431,Brazil,215313504
0.1792290475750147,0.602969206848167,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.24583808187219966,-0.22171990491946578,-0.09092443880841043,0.0,0.2144343252495786,0.3659988893495393,0.1962268733149668,-0.6066630566686989,-0.13403085764521916,British Virgin Islands,31332
2.7877280684093164,-0.6474864709497958,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.7580419112758575,0.15028243119078857,-0.08249149674798865,0.0,0.581587730920808,1.3017166877915367,0.17744208931505234,-0.40987500066038246,2.4326527211768,Brunei,449002
-0.04131193099454183,3.389665731340508,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,1.0825523635448286,-0.0560322547431037,-0.09092443880841043,0.0,0.4184084395113727,-0.34470314882250985,0.15550919865679455,-0.09126576712310822,-1.4143108063887913,Bulgaria,6781955
-0.9958420027411891,-0.937301207002304,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.3722621839681931,-0.22171990491946578,-0.09092443880841043,0.0,0.2552291481019374,-0.6084236106716261,0.19620573649385184,-0.09126576712310822,-1.193332331513929,Burkina Faso,22673764
-0.9799087850530944,-0.949834684834364,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.7734898374669102,-0.22171990491946578,-0.09092443880841043,0.0,0.09204985669250212,-0.5995001302761237,0.19440156560050464,-0.09126576712310822,-1.8813830451468387,Burundi,12889583
-0.9599742853931262,-0.8120927326187672,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.621313683852586,-0.2167740049142012,-0.09092443880841043,0.0,-0.560667308945239,-0.5993896663928789,0.18975499909317137,-0.3067955427512643,1.1793769119219881,Cambodia,16767851
-0.9786702340837785,-0.8969314176338352,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.2237252983487409,-0.21995351206044272,-0.09092443880841043,0.0,-1.4173585888447742,-0.6019215665797909,0.19154957634810774,-0.09126576712310822,-1.5588850615987235,Cameroon,27914542
-0.3875891240515785,0.14275996582205125,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.052489687955261634,0.07220786682196975,-0.023460902325036226,0.0,0.5407929080684492,-0.38781327971687257,-0.02597752885496449,-0.09126576712310822,0.9471624020859212,Canada,38454328
-0.46890714355446744,-0.4159893150392176,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.37470670677817214,-0.22171990491946578,-0.09092443880841043,0.0,0.2144343252495786,-0.24724268023266854,0.19492206725897696,0.6677738774803981,1.1052320061383656,Cape Verde,593162
1.2396141467007862,-0.5411969574005964,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.715485673833375,-0.22171990491946578,-0.09092443880841043,0.0,0.4184084395113727,0.30112564502002515,0.1945395461111046,-1.0189808883051714,0.11114757864413614,Cayman Islands,68722
-0.9870798353810466,-0.9353141018674779,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.31994230573839927,-0.22171990491946578,-0.09092443880841043,0.0,-1.2949741202876979,-0.6045813434784231,0.19602029923084763,-0.09126576712310822,-0.3751986000611626,Central African Republic,5579148
-0.9984925795386493,-0.9423939907813543,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.83078750723529,-0.22171990491946578,-0.09092443880841043,0.0,0.010460210987784482,-0.6100230046820827,0.19622803928673935,-0.09126576712310822,-1.0203260381418955,Chad,17723312
0.3471336954773984,1.4832135647836646,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.043300558752637205,-0.12986747625026715,-0.05719267056672333,0.0,0.5407929080684492,-0.2416358510504006,-0.08979319303010398,-0.5504378978091798,0.5411768188515769,Chile,19603736
-0.6597013615299571,-0.8854777865364376,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.7119371708800736,1.960835111689415,0.17049676506466466,0.0,2.702918519243467,0.21813881142466118,-13.369757571236546,-2.0497754673963526,-1.05101960736097,China,1425887360
-0.3978604766092125,1.1420834722592166,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.6466957747859324,0.8374092533507549,-0.09092443880841043,0.0,0.3776136166590139,-0.4926669409880396,0.11554646528358671,0.4990984009018411,1.3047180048645306,Colombia,51874028
-0.9473680414538044,-0.8052813512304686,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.33989650869229143,-0.22171990491946578,-0.09092443880841043,0.0,-0.07112943471693316,-0.5680000475328768,0.1962148055328236,-0.09126576712310822,-0.11513546891676103,Comoros,836783
-0.9799491416629214,-0.9011615688032784,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.20176714140817026,-0.22171990491946578,-0.09092443880841043,0.0,0.2144343252495786,-0.6051931472016304,0.19597837503854096,-0.09126576712310822,-0.11513546891676103,Congo,5970430
1.108935867791778,-0.8614023425402444,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.7736564423530246,-0.22136662634766116,-0.09092443880841043,0.0,-3.2531256172009213,1.1708529508474683,0.19615114817480636,-1.8529874113880362,-0.11513546891676103,Cook Islands,17032
0.165188195770967,0.4252365917849064,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.3024062964596381,-0.13234042625289943,-0.09092443880841043,0.0,0.4592032623637315,-0.38835586009948125,0.14486426296193172,0.6677738774803981,0.9244106925155207,Costa Rica,5180836
-0.9852565618416036,-0.9281661597442978,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.18317604262279652,-0.22136662634766116,-0.09092443880841043,0.0,0.2144343252495786,-0.6027404772965645,0.19452660771269273,-0.09126576712310822,0.06751843211648098,Cote d'Ivoire,28160548
0.5980333284020717,2.5882421346680635,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.1255809095871354,-0.22171990491946578,-0.09092443880841043,0.0,0.4592032623637315,-0.17951972346500444,0.15869325243726,1.1550585875962291,-0.5246991839476578,Croatia,4030361
-0.5147404345050675,-0.3720504425514966,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.29796864427380193,-0.22171990491946578,-0.09092443880841043,0.0,-0.560667308945239,-0.442402654400361,0.14344465947499546,-0.8409345519166946,-0.2428471362016003,Cuba,11212198
0.17344027959420463,0.2627962277643963,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.36314030183229695,-0.22171990491946578,-0.09092443880841043,0.0,0.2960239709542962,0.2967238024909474,0.1946661586202414,0.33042292432328413,-0.7415671392477099,Curacao,191173
2.8014344100422774,0.2810462870613882,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.6570225280845627,0.47176593153298363,-0.09092443880841043,0.0,0.7039721994778845,0.42846455538122524,0.1683271318163094,-0.2974246829413445,1.3493314417694586,Cyprus,896007
1.2191410211816835,2.202909919055433,0.0,-1.2620558364013468,-0.06470810695055468,-0.04559705962504208,-0.20282961134013558,0.12031466268598372,-0.08481782559224293,0.0,0.4592032623637315,0.18665205445637442,0.053509535902105554,0.058667989835609065,-1.0094865894837297,Czechia,10493990
-0.9956278770088052,-0.9393961149092768,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.14849848825642675,-0.1948707334623154,-0.0656256126271451,0.0,0.13284467954486096,-0.608969661066979,0.193653870568353,-0.09126576712310822,-1.4953178610129092,Democratic Republic of Congo,99010216
1.8565312412902066,0.30267042458872695,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.6095167585024344,-0.22171990491946578,-0.09092443880841043,0.0,0.5407929080684492,0.9906563311226083,0.04461485481717168,-0.1474909259826272,-0.31844622498704167,Denmark,5882259
-0.9321421904131767,-0.8224613462351369,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.015505173196048489,-0.22171990491946578,-0.09092443880841043,0.0,-1.4173585888447742,-0.5781695888009636,0.19596739207412592,-0.09126576712310822,-0.7979824748509581,Djibouti,1120851
0.07827280720851569,-0.1771078142970223,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.49423970641574044,-0.22171990491946578,-0.09092443880841043,0.0,0.336818793806655,-0.2223917918355691,0.19574177767261428,-0.09126576712310822,-0.4705137650475617,Dominica,72758
-0.7126137225258278,-0.6537525457143671,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.36417062771401587,-0.22171990491946578,-0.09092443880841043,0.0,0.336818793806655,-0.4980831801171288,0.17706884688232036,0.2741977654637652,-0.8629494185218547,Dominican Republic,11228821
-0.9150590725246738,-0.8724623343728033,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.41240117249800595,-0.22171990491946578,-0.09092443880841043,0.0,-0.560667308945239,-0.563400747787073,0.1960892594403694,1.4268135220839042,-0.21092765029358782,East Timor,1341298
-0.7078238412997044,0.5725640069133798,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,1.3633611581099243,-0.05214619045325297,-0.09092443880841043,0.0,0.3776136166590139,-0.510851663023816,0.15255267381490398,-0.016298888643749572,1.703222412868345,Ecuador,18001002
-0.9778752980934586,-0.7805570035470625,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,2.3073303218380783,-0.22171990491946578,-0.09092443880841043,0.0,0.581587730920808,-0.6068282009299226,0.18475956367330051,-0.09126576712310822,-0.4219673563340835,Egypt,110990096
-0.8447342980526226,-0.4429457884058561,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.5577965166987515,-0.21748056205781044,-0.09092443880841043,0.0,0.4592032623637315,-0.5525669531444152,0.1899672869405179,-0.5879213370488592,2.2359410659694774,El Salvador,6336393
-0.950588570456102,-0.8676142468308764,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.10326654136721203,-0.22171990491946578,-0.09092443880841043,0.0,0.2552291481019374,-0.5907581789742786,0.1961904416762878,-0.09126576712310822,-1.2513521511301915,Equatorial Guinea,1674916
-0.9870891977486476,-0.9294538892908752,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.1402334016704288,-0.22171990491946578,-0.09092443880841043,0.0,0.2552291481019374,-0.6064621488666182,0.1962882378933914,-0.09126576712310822,-0.11513546891676103,Eritrea,3684041
1.2513645753997058,0.7689274980741504,0.0,-1.6332400665060636,-0.06470810695055468,-0.04559705962504208,-0.47495310572136334,-0.22171990491946578,-0.09092443880841043,0.0,0.49999808521609035,0.446981875891669,0.16590438594447998,0.33042292432328413,-1.0560865100183388,Estonia,1326064
-0.6938620406763807,-0.04747105549204627,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.42822826026210453,-0.22171990491946578,-0.09092443880841043,0.0,0.13284467954486096,-0.4277291935988723,0.1947229452560652,-0.09126576712310822,-0.890060038521742,Eswatini,1201680
-0.9807471404791788,-0.904026715066314,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.1819309180980829,-0.2188936763450289,-0.09092443880841043,0.0,0.2144343252495786,-0.6042367534599479,0.18748641696500004,-0.09126576712310822,-0.11513546891676103,Ethiopia,123379928
1.4742149763782277,-0.9507198506685347,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.7911906024887428,-0.22171990491946578,-0.09092443880841043,0.0,0.8671514908873197,5.029544487709457,0.1963072185537492,-0.09126576712310822,-0.11513546891676103,Falkland Islands,3801
2.1911730572614214,-0.549763825701489,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.7391668940590611,-0.22171990491946578,-0.09092443880841043,0.0,0.4592032623637315,2.123685128785224,0.19487218688453364,-0.43798758009014194,3.5984431810951825,Faroe Islands,53117
-0.6373443977945257,-0.22671669417465234,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.03417284186229862,-0.22171990491946578,-0.09092443880841043,0.0,-0.7238466003546743,-0.3824867007169552,0.19309125141972416,-0.7378550940075765,-0.2277274004026487,Fiji,929769
0.3234312035811241,0.6233210937283806,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.298866787831966,-0.22171990491946578,-0.09092443880841043,0.0,0.4592032623637315,-0.2870665623679876,0.07791260045936405,0.04929713002568924,0.041511595798111915,Finland,5540745
1.8125015271222622,0.9346812406838091,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.5136320726188102,-0.22171990491946578,-0.09092443880841043,0.0,0.6223825537731668,0.43010005218118846,-2.317119685889992,0.030555410405849578,0.006939222238229715,France,67813000
0.5740460118348555,0.08070604561103141,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.5199285194862272,-0.22171990491946578,-0.09092443880841043,0.0,0.336818793806655,0.47223603383809215,0.193032393431717,-0.09126576712310822,-0.11513546891676103,French Guiana,304568
0.2672620033793129,0.6634526856475892,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.2639477036013127,-0.2026428620420168,-0.09092443880841043,0.0,-0.560667308945239,0.15591755631657264,0.19326125935701247,0.55532355976136,0.5614837632499348,French Polynesia,306292
-0.9001806719315573,-0.852974744642575,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.3881606876813677,-0.22171990491946578,-0.09092443880841043,0.0,0.2144343252495786,-0.5752056162194152,0.1955206852791482,-0.09126576712310822,-1.360662799052188,Gabon,2388997
-0.9777919668236227,-0.8461544030198754,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,1.1059063764147337,-0.22171990491946578,-0.09092443880841043,0.0,-0.7238466003546743,-0.6006103072628366,0.19610544503422403,-0.09126576712310822,-1.3185507308813595,Gambia,2705995
1.4340524185228556,2.533101516961109,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.1986000818404366,-0.18073959059013103,-0.09092443880841043,0.0,0.49999808521609035,0.5734000306371728,0.13068847685041912,-0.09126576712310822,0.44514446297443816,Georgia,3744385
1.2547298318582112,0.6457076964840979,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.49805087643503265,-0.22171990491946578,-0.09092443880841043,0.0,1.1119204280014727,-0.05432172003314385,-2.0597812725648432,-0.25057038389174535,0.17451154636636051,Germany,83369840
-0.9754753517515192,-0.9175007591658971,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.24403710590089808,-0.21995351206044272,-0.09092443880841043,0.0,0.17363950239721976,-0.6046696596839061,0.1929227794955844,-0.09126576712310822,-0.6676381879270007,Ghana,33475870
2.0757206429434145,1.6795997200362056,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.4371008238939956,-0.22171990491946578,-0.09092443880841043,0.0,0.4184084395113727,0.32757272722158043,0.1954577668711668,-1.6843119348094793,2.6242287399395785,Gibraltar,32677
1.6719211062072596,1.9246591169010638,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.34562666873251313,5.909076430177736,0.9969250869859988,0.0,0.336818793806655,0.06774972103630915,-0.15842336920829833,-0.19434522503222634,-0.9412357042513465,Greece,10384972
0.035937335528998894,-0.66797857046832,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.6782277535148116,-0.22171990491946578,-0.09092443880841043,0.0,0.2552291481019374,0.9644039211212023,0.19580398492918666,-0.5223253183794204,3.412692633763943,Greenland,56494
-0.2327715347099588,0.49221720458046175,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.012953648371786957,-0.22171990491946578,-0.09092443880841043,0.0,0.2144343252495786,-0.1765620029713428,0.19520420279016115,-0.09126576712310822,-0.6446530751882065,Grenada,125459
1.5114355338863292,1.0115733586445153,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.46769080489732306,-0.22171990491946578,-0.09092443880841043,0.0,0.336818793806655,0.6502581626906404,0.18319446098371553,-0.09126576712310822,-0.11513546891676103,Guadeloupe,395762
0.4883246722404578,0.9045457447244786,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.2751699645053017,-0.22171990491946578,-0.09092443880841043,0.0,0.4184084395113727,0.3927222876675428,0.19451061583708906,-0.09126576712310822,-0.11513546891676103,Guam,171783
-0.6578400854618301,-0.08953180369900932,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.24926545831040034,-0.22030679063224734,-0.09092443880841043,0.0,1.3566893651156255,-0.5484102598343982,0.14788196911239873,-0.09126576712310822,-0.18884881132192943,Guatemala,17843914
1.728085325172601,-0.1460005396455459,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.6690592655812386,-0.22171990491946578,-0.09092443880841043,0.0,0.7447670223302433,0.7431755787775983,0.19463954246056914,1.2487671856954274,-0.11513546891676103,Guernsey,63329
-0.9870041285547221,-0.9250351048096055,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,-0.009885846446457631,-0.22171990491946578,-0.09092443880841043,0.0,0.2552291481019374,-0.6071990030876274,0.1960428080298456,-0.09126576712310822,-0.8587694665254374,Guinea,13859349
-0.9782828196195498,-0.886779683036798,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.39434860579306186,-0.22171990491946578,-0.09092443880841043,0.0,0.2552291481019374,-0.6050401299802118,0.19627889105072724,-0.09126576712310822,-1.0333349855357217,Guinea-Bissau,2105580
-0.5503344295643852,0.2738435987836506,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.33505702904343204,-0.20582236918825833,-0.09092443880841043,0.0,0.336818793806655,-0.3736390722456008,0.19453243565882816,-0.09126576712310822,0.263843525699973,Guyana,808727
-0.9860693796115902,-0.8942554722536437,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.8160480399725333,-0.22171990491946578,-0.09092443880841043,0.0,-3.1715359714962035,-0.6076266985371681,0.1956047474659576,-0.09126576712310822,-1.7990393615752691,Haiti,11585003
-0.7788871405987212,-0.14043196292609023,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.7222017147139791,-0.2185403977732243,-0.09092443880841043,0.0,-0.560667308945239,-0.581341861871844,0.18599340468017792,1.8859856527699759,0.11178614079988237,Honduras,10432858
-1.0006183833350335,-0.9507198506685347,0.0,13.074813795699596,-0.06470810695055468,-0.04559705962504208,-0.2520355810017856,-0.22171990491946578,-0.09092443880841043,0.0,0.336818793806655,-0.6110052605242198,0.1964556919761679,-0.22245780446198585,-0.10307536455357318,Hong Kong,7488863
0.09421360600828292,2.7926274316521593,0.0,-0.07713465877250728,-0.06470810695055468,-0.04559705962504208,0.6247717628452425,-0.13269370482470405,-0.07405855468756688,0.0,0.4592032623637315,-0.29307838478277887,0.13151436006614417,-0.4848418791397411,0.671356035913229,Hungary,9967304
